피시험자 ID,신장,체중,연령,성별,Seat Pos Index,,,,,,,,,,,
2021-01-29-07-418,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-434,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-449,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-465,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-481,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-496,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-512,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-527,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-543,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-559,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-574,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-590,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-605,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-621,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-637,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-652,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-683,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-699,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-715,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-730,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-746,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-761,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-777,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-793,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-808,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-824,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-855,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-871,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-902,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-917,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-949,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-964,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-980,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-07-995,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-011,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-027,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-042,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-058,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-073,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-089,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-105,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-120,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-136,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-151,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-167,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-183,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-198,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-214,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-229,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-245,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-261,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-276,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-292,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-307,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-323,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-339,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-354,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-370,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-385,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-401,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-417,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-432,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-448,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-463,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-479,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-495,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-526,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-541,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-557,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-573,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-588,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-604,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-619,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-635,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-651,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-666,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-682,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-697,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-713,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-729,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-760,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-775,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-791,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-807,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-822,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-838,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-853,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-869,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-885,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-900,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-931,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-947,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-978,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-08-994,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-009,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-025,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-041,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-056,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-072,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-087,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-103,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-134,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-152,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-167,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-183,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-199,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-214,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-230,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-245,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-261,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-277,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-292,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-308,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-323,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-339,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-355,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-370,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-386,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-401,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-417,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-433,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-448,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-464,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-479,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-495,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-511,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-526,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-542,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-557,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-573,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-589,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-604,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-620,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-635,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-651,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-667,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-682,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-698,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-713,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-729,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-745,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-760,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-776,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-791,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-807,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-823,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-838,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-854,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-869,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-885,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-901,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-916,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-932,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-947,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-963,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-979,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-09-994,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-010,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-025,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-041,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-057,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-072,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-088,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-103,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-119,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-135,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-150,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-166,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-181,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-197,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-213,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-228,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-259,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-275,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-291,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-306,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-337,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-353,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-369,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-384,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-400,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-415,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-447,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-462,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-478,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-493,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-509,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-525,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-540,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-556,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-571,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-587,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-603,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-618,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-634,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-649,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-665,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-681,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-696,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-712,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-727,40,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
2021-01-29-10-743,10,10,20,20,12345,13345,12345,12345,12345,12345,12345,12345,1234,1234,1234,1234
